   3.33333341E-03   0.00000000       1.00000000       1.00000000       0.00000000    
   6.66666683E-03  -8.92554581E-08  0.999999940       1.00000000      -7.54346345E-08
   9.99999978E-03   5.01133748E-08  0.999999821       1.00000000       4.23535340E-08
   1.33333337E-02   1.94515444E-08   1.00000012       1.00000012       1.64395555E-08
   1.66666675E-02  -2.59556021E-08   1.00000012       1.00000012      -2.19364864E-08
   1.99999996E-02  -1.88267126E-08   1.00000024       1.00000000      -1.59114748E-08
   2.33333334E-02   1.78294446E-08   1.00000024       1.00000000       1.50686290E-08
   2.66666673E-02   6.39559303E-08   1.00000000       1.00000000       5.40526273E-08
   3.00000012E-02   1.28365770E-07   1.00000000       1.00000012       1.08488884E-07
   3.33333351E-02  -3.50267975E-08  0.999999940       1.00000000      -2.96030489E-08
   3.66666690E-02  -2.13145697E-07   1.00000000       1.00000012      -1.80141001E-07
   3.99999991E-02  -3.65387400E-08  0.999999940       1.00000000      -3.08808730E-08
   4.33333330E-02   6.33532622E-08   1.00000012       1.00000012       5.35432783E-08
   4.66666669E-02   6.52391989E-08  0.999999940       1.00000000       5.51371926E-08
   5.00000007E-02  -3.14331956E-08   1.00000012       1.00000012      -2.65658979E-08
   5.33333346E-02   2.97732949E-08   1.00000000       1.00000000       2.51630272E-08
   5.66666685E-02   5.65019782E-08   1.00000000       1.00000000       4.77528879E-08
   6.00000024E-02   4.79429758E-08  0.999999940       1.00000000       4.05192147E-08
   6.33333325E-02  -1.08331939E-07   1.00000012       1.00000012      -9.15571974E-08
   6.66666701E-02  -9.43481382E-08   1.00000000       1.00000000      -7.97387258E-08
   7.00000003E-02  -1.46932182E-08   1.00000000       1.00000000      -1.24180355E-08
   7.33333379E-02  -1.75339334E-08   1.00000000       1.00000000      -1.48188786E-08
   7.66666681E-02  -1.73815646E-08   1.00000000       1.00000000      -1.46901034E-08
   7.99999982E-02  -3.48072469E-08   1.00000000       1.00000000      -2.94174924E-08
   8.33333358E-02   2.97267491E-08   1.00000024       1.00000000       2.51236862E-08
   8.66666660E-02   5.47175283E-08   1.00000000       1.00000000       4.62447503E-08
   9.00000036E-02  -1.17636745E-09   1.00000000       1.00000000      -9.94211935E-10
   9.33333337E-02   4.60217500E-08   1.00000000       1.00000000       3.88954788E-08
   9.66666713E-02  -5.46810490E-08   1.00000000       1.00000000      -4.62139198E-08
  0.100000001      -9.95799443E-09  0.999999940       1.00000000      -8.41604209E-09
  0.103333339       1.98751504E-08   1.00000000       1.00000000       1.67975678E-08
